 rpt_as_rev ,Date,Country,Code,#Ra,days
4964435040,12/21/2022,USA,T1,2599,9
2486784504,12/21/2022,USA,T1,887,12
13011090552,12/21/2022,USA,T1,941,9
4640919768,12/21/2022,USA,T1,578,14
352069166856,12/21/2022,USA,T1,2029,8
21230304000,12/21/2022,USA,T1,2995,3
2069460912,12/21/2022,USA,T1,1827,14
6474131832,12/21/2022,USA,T1,564,12
12052147344,12/21/2022,USA,T1,1709,2
2118339984,12/21/2022,USA,T1,1107,8
7502196960,12/21/2022,USA,T1,1899,11
4732876608,12/21/2022,USA,t2,2086,2
4233964464,12/21/2022,USA,t2,2322,3
2495548176,12/21/2022,USA,t2,595,8
4135589160,12/21/2022,USA,t2,2996,7
1098668232,12/21/2022,USA,t2,357,7
15446157048,12/21/2022,USA,t2,1640,9
1111628592,12/21/2022,USA,t2,2769,10
1707434856,12/21/2022,USA,t2,2702,8
89896636488,12/21/2022,ASIA,T3,2729,2
9135696048,12/21/2022,ASIA,T3,438,7
18241274688,12/21/2022,ASIA,T4,1931,4
4681652328,12/21/2022,Europe,T5,632,8
8960669472,12/21/2022,Europe,T5,441,12
16297837848,12/21/2022,Europe,T5,756,5
33172596864,12/21/2022,Europe,T5,835,15
7202010336,12/21/2022,Europe,T5,1962,10
2678227536,12/21/2022,Europe,T5,1138,14
13397185848,12/21/2022,Europe,T5,1253,11
46039148544,12/21/2022,Europe,T5,1411,11
20689795272,12/21/2022,Europe,T5,2148,5
72877091736,12/21/2022,Europe,T5,2699,5
50119563600,12/21/2022,Mexico,T5,1490,12
83813413800,12/21/2022,Mexico,T5,2697,15
3602486352,12/21/2022,Mexico,T6,2409,3
18516281184,12/21/2022,Mexico,T6,424,8
1019918616,12/21/2022,Mexico,T6,2823,5
11496703344,12/21/2022,Mexico,T6,357,13
429049632,12/21/2022,Mexico,T6,2653,15
657645696,12/21/2022,Mexico,T6,2735,7
18093032856,12/21/2022,Mexico,T6,251,4
8869823520,12/21/2022,Mexico,T6,2239,14
5837222712,12/21/2022,Mexico,T6,785,15
46201708488,12/21/2022,Mexico,T6,910,5
43091592384,12/21/2022,Mexico,T6,2686,8
4602532416,12/21/2022,Mexico,T6,1198,1
4204957944,12/21/2022,Mexico,T6,2072,14
94090485552,12/21/2022,Mexico,T6,2493,7
18018850224,12/21/2022,CANADA,T6,735,15
6364771080,12/21/2022,CANADA,T6,528,12
4701771744,12/21/2022,CANADA,T6,1470,15
2690323872,12/21/2022,CANADA,T6,204,4
20805327624,12/21/2022,CANADA,T6,1253,6
3610139136,12/21/2022,CANADA,T6,343,11
4683874104,12/21/2022,CANADA,T6,790,14
10144876080,12/21/2022,CANADA,T6,58,11
2444447328,12/21/2022,CANADA,T6,300,1
205514280,12/21/2022,CANADA,T6,2930,4
16195883016,12/21/2022,CANADA,T6,685,14
21452358168,12/21/2022,CANADA,T8,2979,8
6651009888,12/21/2022,CANADA,T8,1416,5
19817871624,12/22/2022,USA,T1,492,3
2097233112,12/22/2022,USA,T1,128,12
13385953536,12/22/2022,USA,T1,1826,10
3356856672,12/22/2022,USA,T1,1291,14
1671639576,12/22/2022,USA,T1,1393,15
424404638976,12/22/2022,USA,T1,1598,11
31843727952,12/22/2022,USA,T1,1259,14
2559115656,12/22/2022,USA,T1,2118,1
9302082384,12/22/2022,USA,T1,1959,11
17599551720,12/22/2022,USA,T1,315,13
1682995320,12/22/2022,USA,T1,160,6
18582440736,12/22/2022,USA,T1,654,1
2874237552,12/22/2022,USA,t2,1742,8
7803741336,12/22/2022,USA,t2,1739,14
7428384624,12/22/2022,USA,t2,2425,2
4357273032,12/22/2022,USA,t2,2598,10
1364540760,12/22/2022,USA,t2,2709,5
13555302240,12/22/2022,USA,t2,1179,10
6205050072,12/22/2022,USA,t2,1885,12
518537832,12/22/2022,USA,t2,2859,9
104662189488,12/22/2022,ASIA,T3,1174,14
9014115528,12/22/2022,ASIA,T3,2254,12
30027179208,12/22/2022,ASIA,T4,1185,1
15657966360,12/22/2022,Europe,T5,130,2
14551645344,12/22/2022,Europe,T5,2439,6
26064024552,12/22/2022,Europe,T5,1074,8
34090930944,12/22/2022,Europe,T5,2386,7
11476830792,12/22/2022,Europe,T5,262,5
1066946208,12/22/2022,Europe,T5,313,15
837732984,12/22/2022,Europe,T5,1397,15
11215648680,12/22/2022,Europe,T5,1572,4
52308753552,12/22/2022,Europe,T5,1531,8
11441652672,12/22/2022,Europe,T5,2440,3
97335759696,12/22/2022,Europe,T5,2926,12
56910545376,12/22/2022,Mexico,T5,132,2
96480869664,12/22/2022,Mexico,T5,2290,7
22472893944,12/22/2022,Mexico,T6,2588,4
22198504608,12/22/2022,Mexico,T6,699,9
4604383896,12/22/2022,Mexico,T6,1587,1
12052887936,12/22/2022,Mexico,T6,2704,12
5470999968,12/22/2022,Mexico,T6,1770,6
593090760,12/22/2022,Mexico,T6,1006,7
25170006576,12/22/2022,Mexico,T6,440,13
12681527112,12/22/2022,Mexico,T6,1802,5
13954481328,12/22/2022,Mexico,T6,1932,11
41736062160,12/22/2022,Mexico,T6,280,3
47186819280,12/22/2022,Mexico,T6,2957,14
10131915720,12/22/2022,Mexico,T6,606,6
3902179248,12/22/2022,Mexico,T6,1983,4
115501987728,12/22/2022,Mexico,T6,291,7
29103907848,12/22/2022,CANADA,T6,147,6
23305319352,12/22/2022,CANADA,T6,1947,11
6805299888,12/22/2022,CANADA,T6,1695,14
5698608576,12/22/2022,CANADA,T6,2371,9
29352993624,12/22/2022,CANADA,T6,1164,4
11332168488,12/22/2022,CANADA,T6,1266,10
5633066184,12/22/2022,CANADA,T6,934,7
51608276952,12/22/2022,CANADA,T6,458,3
16607158440,12/22/2022,CANADA,T6,2022,3
3027293232,12/22/2022,CANADA,T6,2021,5
6175673256,12/22/2022,CANADA,T6,1202,10
38449808592,12/22/2022,CANADA,T8,2735,1
6739140336,12/22/2022,CANADA,T8,1270,6
11784176472,12/23/2022,USA,T1,1415,13
17300475984,12/23/2022,USA,T1,1150,8
5185995480,12/23/2022,USA,T1,900,13
11379072648,12/23/2022,USA,T1,2157,9
7525031880,12/23/2022,USA,T1,1705,7
486433415664,12/23/2022,USA,T1,927,4
27839100144,12/23/2022,USA,T1,2406,8
2581580280,12/23/2022,USA,T1,284,8
13325595288,12/23/2022,USA,T1,1526,13
20947397856,12/23/2022,USA,T1,283,6
3561383496,12/23/2022,USA,T1,1629,13
17230736904,12/23/2022,USA,T1,1304,12
4617837984,12/23/2022,USA,t2,2305,14
5704903608,12/23/2022,USA,t2,2345,2
1255920600,12/23/2022,USA,t2,2264,14
11987592408,12/23/2022,USA,t2,1893,10
4285559040,12/23/2022,USA,t2,2782,10
9866660352,12/23/2022,USA,t2,2402,2
3161340384,12/23/2022,USA,t2,1852,8
999675768,12/23/2022,USA,t2,1064,2
84107675688,12/23/2022,ASIA,T3,313,7
14602746192,12/23/2022,ASIA,T3,2863,14
28487118144,12/23/2022,ASIA,T4,526,14
10581455064,12/23/2022,Europe,T5,613,14
9272582136,12/23/2022,Europe,T5,1945,6
15682529328,12/23/2022,Europe,T5,2219,7
23916060888,12/23/2022,Europe,T5,1847,13
4107816960,12/23/2022,Europe,T5,2137,15
4648695984,12/23/2022,Europe,T5,1866,12
2706370032,12/23/2022,Europe,T5,2946,9
9349974000,12/23/2022,Europe,T5,1948,2
87570313584,12/23/2022,Europe,T5,1884,11
12972456336,12/23/2022,Europe,T5,1511,15
85996802448,12/23/2022,Europe,T5,937,4
38444254152,12/23/2022,Mexico,T5,2849,4
101766351336,12/23/2022,Mexico,T5,581,3
15293471664,12/23/2022,Mexico,T6,306,3
26603422392,12/23/2022,Mexico,T6,1612,5
6928731888,12/23/2022,Mexico,T6,748,13
14867754696,12/23/2022,Mexico,T6,1815,7
3147516000,12/23/2022,Mexico,T6,1098,1
4211006112,12/23/2022,Mexico,T6,2687,11
13142298768,12/23/2022,Mexico,T6,1658,8
12304195488,12/23/2022,Mexico,T6,1017,15
7409993256,12/23/2022,Mexico,T6,78,6
37445812704,12/23/2022,Mexico,T6,568,14
25105081344,12/23/2022,Mexico,T6,2919,15
3188495424,12/23/2022,Mexico,T6,55,8
9488588136,12/23/2022,Mexico,T6,2668,4
138354064776,12/23/2022,Mexico,T6,1222,6
37275106248,12/23/2022,CANADA,T6,2828,4
11844781584,12/23/2022,CANADA,T6,2323,10
342276936,12/23/2022,CANADA,T6,893,11
2761667568,12/23/2022,CANADA,T6,1730,2
27386598432,12/23/2022,CANADA,T6,2414,9
6519431376,12/23/2022,CANADA,T6,766,1
4734234360,12/23/2022,CANADA,T6,1294,11
17874805080,12/23/2022,CANADA,T6,2983,15
6976376640,12/23/2022,CANADA,T6,1076,5
831067656,12/23/2022,CANADA,T6,1802,3
13368055896,12/23/2022,CANADA,T6,2984,7
37379159424,12/23/2022,CANADA,T8,2020,3
10037860536,12/23/2022,CANADA,T8,260,7
5061576024,12/24/2022,USA,T1,2533,4
2016014856,12/24/2022,USA,T1,2459,8
6034343616,12/24/2022,USA,T1,2061,15
15501701448,12/24/2022,USA,T1,924,10
420907193256,12/24/2022,USA,T1,2556,3
27784543200,12/24/2022,USA,T1,136,1
362272920,12/24/2022,USA,T1,2136,11
7776462864,12/24/2022,USA,T1,564,5
2515791024,12/24/2022,USA,T1,1374,9
408559920,12/24/2022,USA,T1,1234,10
3697035264,12/24/2022,USA,T1,1078,11
2378534640,12/24/2022,USA,t2,1374,8
3854781360,12/24/2022,USA,t2,90,15
2659219008,12/24/2022,USA,t2,2901,12
14960575560,12/24/2022,USA,t2,2202,1
3653587200,12/24/2022,USA,t2,2488,10
3546818520,12/24/2022,USA,t2,662,7
2429265192,12/24/2022,USA,t2,677,11
3036303768,12/24/2022,USA,t2,826,5
37328552304,12/24/2022,ASIA,T3,748,11
7747826640,12/24/2022,ASIA,T3,1163,7
4808170128,12/24/2022,ASIA,T4,1749,6
17286775032,12/24/2022,Europe,T5,1722,6
10868064168,12/24/2022,Europe,T5,2332,15
6816038472,12/24/2022,Europe,T5,931,4
9475874640,12/24/2022,Europe,T5,1019,7
16208473080,12/24/2022,Europe,T5,337,5
2258065008,12/24/2022,Europe,T5,2909,3
4278770280,12/24/2022,Europe,T5,2836,14
9735699000,12/24/2022,Europe,T5,1491,4
43069744920,12/24/2022,Europe,T5,794,9
4482926808,12/24/2022,Europe,T5,924,9
36087196680,12/24/2022,Europe,T5,2744,8
35001982536,12/24/2022,Mexico,T5,1741,11
61111306632,12/24/2022,Mexico,T5,1370,4
13157727768,12/24/2022,Mexico,T6,1259,13
13330038840,12/24/2022,Mexico,T6,1921,8
486075216,12/24/2022,Mexico,T6,2161,12
15422211240,12/24/2022,Mexico,T6,1013,1
4284695016,12/24/2022,Mexico,T6,1216,1
16933882944,12/24/2022,Mexico,T6,1896,3
14516837520,12/24/2022,Mexico,T6,1179,7
8509525512,12/24/2022,Mexico,T6,2629,4
46233800808,12/24/2022,Mexico,T6,997,5
12441698736,12/24/2022,Mexico,T6,1760,3
9966640272,12/24/2022,Mexico,T6,2179,10
14102599728,12/24/2022,Mexico,T6,2953,13
152504432688,12/24/2022,Mexico,T6,1001,15
2190424272,12/24/2022,CANADA,T6,997,10
7267923024,12/24/2022,CANADA,T6,949,3
328329120,12/24/2022,CANADA,T6,2205,1
1699535208,12/24/2022,CANADA,T6,438,8
22488322944,12/24/2022,CANADA,T6,134,2
2361130728,12/24/2022,CANADA,T6,1042,8
8623700112,12/24/2022,CANADA,T6,1640,12
18524057400,12/24/2022,CANADA,T6,1926,5
798111312,12/24/2022,CANADA,T6,1157,11
1819511112,12/24/2022,CANADA,T6,2151,8
1225926624,12/24/2022,CANADA,T6,2110,15
10095626712,12/24/2022,CANADA,T8,996,8
4371220848,12/24/2022,CANADA,T8,2700,2
6817519656,12/25/2022,USA,T1,950,11
5204880576,12/25/2022,USA,T1,1468,8
5124649776,12/25/2022,USA,T1,2528,9
5946830328,12/25/2022,USA,T1,1196,1
1624858848,12/25/2022,USA,T1,335,2
406122014568,12/25/2022,USA,T1,2709,6
22486594896,12/25/2022,USA,T1,212,5
1020288912,12/25/2022,USA,T1,2424,1
17566471944,12/25/2022,USA,T1,1005,15
1353555312,12/25/2022,USA,T1,332,1
1064724432,12/25/2022,USA,T1,864,5
6342306456,12/25/2022,USA,T1,2942,10
424852944,12/25/2022,USA,t2,1644,7
6451173480,12/25/2022,USA,t2,2038,4
3106906872,12/25/2022,USA,t2,1655,10
6282318504,12/25/2022,USA,t2,2568,11
8637154200,12/25/2022,USA,t2,800,6
13505065416,12/25/2022,USA,t2,2385,3
1233949704,12/25/2022,USA,t2,593,4
61544182656,12/25/2022,ASIA,T3,79,13
3007297248,12/25/2022,ASIA,T3,1218,12
3893785872,12/25/2022,ASIA,T4,2174,14
18155366016,12/25/2022,Europe,T5,678,15
2694890856,12/25/2022,Europe,T5,234,12
9537714072,12/25/2022,Europe,T5,2907,11
15243358272,12/25/2022,Europe,T5,2027,1
1461064584,12/25/2022,Europe,T5,1643,11
321293496,12/25/2022,Europe,T5,1168,7
6522146880,12/25/2022,Europe,T5,2913,13
5481985416,12/25/2022,Europe,T5,1810,1
76043245968,12/25/2022,Europe,T5,994,2
3951552048,12/25/2022,Europe,T5,2852,6
61296084336,12/25/2022,Europe,T5,2152,1
15216079800,12/25/2022,Mexico,T5,189,5
44687197848,12/25/2022,Mexico,T5,1089,8
2729575248,12/25/2022,Mexico,T6,1556,9
17588195976,12/25/2022,Mexico,T6,1566,3
8120838144,12/25/2022,Mexico,T6,1737,15
16174652712,12/25/2022,Mexico,T6,842,12
3251445744,12/25/2022,Mexico,T6,2945,2
12997636464,12/25/2022,Mexico,T6,1306,11
25266036672,12/25/2022,Mexico,T6,2276,7
8873773344,12/25/2022,Mexico,T6,1343,14
196380312,12/25/2022,Mexico,T6,811,7
1395151896,12/25/2022,Mexico,T6,2680,7
114239154936,12/25/2022,Mexico,T6,1427,3
3228240528,12/25/2022,CANADA,T6,1052,12
7941368016,12/25/2022,CANADA,T6,589,4
4702882632,12/25/2022,CANADA,T6,579,3
6211715400,12/25/2022,CANADA,T6,616,9
11637045528,12/25/2022,CANADA,T6,2250,5
904509696,12/25/2022,CANADA,T6,1244,5
1916775528,12/25/2022,CANADA,T6,979,5
7068703776,12/25/2022,CANADA,T6,2720,1
7207688208,12/25/2022,CANADA,T6,2566,1
59864520,12/25/2022,CANADA,T6,1157,12
10102909200,12/25/2022,CANADA,T6,532,5
8255008728,12/25/2022,CANADA,T8,1002,2
4456388928,12/25/2022,CANADA,T8,1488,2
14621631288,12/26/2022,USA,T1,2667,14
7475165352,12/26/2022,USA,T1,2524,13
7499481456,12/26/2022,USA,T1,1890,7
9989968920,12/26/2022,USA,T1,849,5
3926371920,12/26/2022,USA,T1,2731,6
624169086120,12/26/2022,USA,T1,1703,15
38049888912,12/26/2022,USA,T1,1183,1
1982317920,12/26/2022,USA,T1,81,10
18233251608,12/26/2022,USA,T1,2863,5
18974954496,12/26/2022,USA,T1,2106,15
2597996736,12/26/2022,USA,T1,2845,2
22968103128,12/26/2022,USA,T1,2573,2
6804559296,12/26/2022,USA,t2,2580,1
10904106312,12/26/2022,USA,t2,893,8
5683549872,12/26/2022,USA,t2,334,10
3710365920,12/26/2022,USA,t2,1097,4
3907363392,12/26/2022,USA,t2,827,6
27929575800,12/26/2022,USA,t2,577,6
4147191768,12/26/2022,USA,t2,2895,11
916729464,12/26/2022,USA,t2,2847,5
152210047368,12/26/2022,ASIA,T3,1176,7
20539455096,12/26/2022,ASIA,T3,2409,4
25202839488,12/26/2022,ASIA,T4,2100,14
5238330648,12/26/2022,Europe,T5,500,4
18863248536,12/26/2022,Europe,T5,995,8
24113798952,12/26/2022,Europe,T5,2040,4
15955931208,12/26/2022,Europe,T5,578,7
9133844568,12/26/2022,Europe,T5,2057,14
4644499296,12/26/2022,Europe,T5,2955,4
1460817720,12/26/2022,Europe,T5,2709,14
23587978632,12/26/2022,Europe,T5,2588,8
144056623176,12/26/2022,Europe,T5,2480,14
12142993296,12/26/2022,Europe,T5,2629,2
170717441448,12/26/2022,Europe,T5,403,5
62098145472,12/26/2022,Mexico,T5,2140,7
95585617368,12/26/2022,Mexico,T5,1434,6
12042149352,12/26/2022,Mexico,T6,2566,7
33181607400,12/26/2022,Mexico,T6,997,14
2948049888,12/26/2022,Mexico,T6,1997,9
14731979496,12/26/2022,Mexico,T6,583,13
4899386376,12/26/2022,Mexico,T6,1382,15
16511251776,12/26/2022,Mexico,T6,2325,5
16403125344,12/26/2022,Mexico,T6,2858,7
24574076880,12/26/2022,Mexico,T6,625,3
52197417888,12/26/2022,Mexico,T6,1733,15
41888994408,12/26/2022,Mexico,T6,1764,4
19210339320,12/26/2022,Mexico,T6,841,13
1654852824,12/26/2022,Mexico,T6,2564,3
141482201952,12/26/2022,Mexico,T6,151,13
16140955776,12/26/2022,CANADA,T6,1987,13
20203349760,12/26/2022,CANADA,T6,2483,4
6160737984,12/26/2022,CANADA,T6,1865,2
8365233504,12/26/2022,CANADA,T6,2566,10
34488011688,12/26/2022,CANADA,T6,1160,15
9891470184,12/26/2022,CANADA,T6,485,5
5980774128,12/26/2022,CANADA,T6,2051,8
26055754608,12/26/2022,CANADA,T6,1760,12
6051377232,12/26/2022,CANADA,T6,999,3
4374923808,12/26/2022,CANADA,T6,1546,9
26908176000,12/26/2022,CANADA,T6,2317,9
24776505360,12/26/2022,CANADA,T8,1384,13
5851540824,12/26/2022,CANADA,T8,2148,2
12727443816,12/27/2022,USA,T1,2584,2
3261443736,12/27/2022,USA,T1,2340,14
5465075232,12/27/2022,USA,T1,383,14
5772174048,12/27/2022,USA,T1,1539,3
2290404192,12/27/2022,USA,T1,2034,12
575340374376,12/27/2022,USA,T1,2700,3
42206955240,12/27/2022,USA,T1,289,1
2341134744,12/27/2022,USA,T1,2837,7
15696847440,12/27/2022,USA,T1,1430,1
13575545088,12/27/2022,USA,T1,525,10
1645101696,12/27/2022,USA,T1,2108,4
12550565760,12/27/2022,USA,T1,2593,11
2997422688,12/27/2022,USA,t2,762,12
7400982720,12/27/2022,USA,t2,1119,12
8749847616,12/27/2022,USA,t2,279,9
2539243104,12/27/2022,USA,t2,667,1
25992804288,12/27/2022,USA,t2,1723,10
7356053472,12/27/2022,USA,t2,1470,14
1714100184,12/27/2022,USA,t2,727,4
112756736616,12/27/2022,ASIA,T3,2454,5
15802998960,12/27/2022,ASIA,T3,728,4
23647843152,12/27/2022,ASIA,T4,1753,8
11713203072,12/27/2022,Europe,T5,1484,2
19100114544,12/27/2022,Europe,T5,2796,11
20133240384,12/27/2022,Europe,T5,2592,8
41701254336,12/27/2022,Europe,T5,1372,13
5090829408,12/27/2022,Europe,T5,1274,7
17325779544,12/27/2022,Europe,T5,1936,4
93623048568,12/27/2022,Europe,T5,882,12
16658876448,12/27/2022,Europe,T5,2532,2
97806776208,12/27/2022,Europe,T5,1065,9
65271705624,12/27/2022,Mexico,T5,604,11
108198516288,12/27/2022,Mexico,T5,2944,5
11948341032,12/27/2022,Mexico,T6,969,7
38411668104,12/27/2022,Mexico,T6,281,1
7490470920,12/27/2022,Mexico,T6,1789,4
19911556512,12/27/2022,Mexico,T6,1505,13
393130920,12/27/2022,Mexico,T6,1956,11
21869434896,12/27/2022,Mexico,T6,1918,4
16630610520,12/27/2022,Mexico,T6,991,5
12753734832,12/27/2022,Mexico,T6,1219,8
54087778968,12/27/2022,Mexico,T6,1563,2
50576879160,12/27/2022,Mexico,T6,1801,13
2644407168,12/27/2022,Mexico,T6,1241,14
165153003456,12/27/2022,Mexico,T6,2752,10
19810712568,12/27/2022,CANADA,T6,1579,11
10802398344,12/27/2022,CANADA,T6,255,5
5055404424,12/27/2022,CANADA,T6,1888,11
7743012792,12/27/2022,CANADA,T6,2073,6
37909546728,12/27/2022,CANADA,T6,2026,13
6187646160,12/27/2022,CANADA,T6,2377,6
6228625584,12/27/2022,CANADA,T6,1915,2
9457112976,12/27/2022,CANADA,T6,480,7
6325766568,12/27/2022,CANADA,T6,1990,6
2800301784,12/27/2022,CANADA,T6,1228,5
18641317800,12/27/2022,CANADA,T6,51,3
14914905720,12/27/2022,CANADA,T8,736,12
5528642712,12/27/2022,CANADA,T8,706,5
15240766200,12/28/2022,USA,T1,1137,14
6017927160,12/28/2022,USA,T1,2729,8
3099500952,12/28/2022,USA,T1,1267,8
8023697160,12/28/2022,USA,T1,2682,7
8383378008,12/28/2022,USA,T1,568,14
692361192864,12/28/2022,USA,T1,2715,3
37839931080,12/28/2022,USA,T1,1903,2
3310322808,12/28/2022,USA,T1,1198,7
24295861152,12/28/2022,USA,T1,684,10
22428334992,12/28/2022,USA,T1,2339,8
242667312,12/28/2022,USA,T1,2205,14
16123305000,12/28/2022,USA,T1,163,4
2346072024,12/28/2022,USA,t2,2521,15
16912158912,12/28/2022,USA,t2,2865,8
2404949088,12/28/2022,USA,t2,1439,9
7291128240,12/28/2022,USA,t2,1601,13
8886857136,12/28/2022,USA,t2,2719,2
9572645328,12/28/2022,USA,t2,1905,6
8195020776,12/28/2022,USA,t2,422,4
1984539696,12/28/2022,USA,t2,2743,11
119921470488,12/28/2022,ASIA,T3,186,15
8495454264,12/28/2022,ASIA,T3,1062,12
12186688224,12/28/2022,ASIA,T4,139,12
16314501168,12/28/2022,Europe,T5,1828,10
37376073624,12/28/2022,Europe,T5,396,13
17835800568,12/28/2022,Europe,T5,1545,2
47340985848,12/28/2022,Europe,T5,989,6
7082651592,12/28/2022,Europe,T5,1508,6
14089762800,12/28/2022,Europe,T5,431,4
37242396768,12/28/2022,Europe,T5,397,3
91805142072,12/28/2022,Europe,T5,2080,8
14533007112,12/28/2022,Europe,T5,2369,1
148184806416,12/28/2022,Europe,T5,2380,10
83359677768,12/28/2022,Mexico,T5,272,14
67736642664,12/28/2022,Mexico,T5,606,5
9705828456,12/28/2022,Mexico,T6,1624,13
53045519160,12/28/2022,Mexico,T6,1348,12
826006944,12/28/2022,Mexico,T6,1242,8
18869173272,12/28/2022,Mexico,T6,2716,14
627528288,12/28/2022,Mexico,T6,2093,13
1277891496,12/28/2022,Mexico,T6,1129,1
27371663160,12/28/2022,Mexico,T6,495,12
16775889984,12/28/2022,Mexico,T6,1529,15
9531542472,12/28/2022,Mexico,T6,2990,3
66769799808,12/28/2022,Mexico,T6,2752,3
33078541680,12/28/2022,Mexico,T6,2444,2
6626817216,12/28/2022,Mexico,T6,141,3
1889003328,12/28/2022,Mexico,T6,1217,13
208160662080,12/28/2022,Mexico,T6,2471,14
5819448504,12/28/2022,CANADA,T6,2573,8
7135974216,12/28/2022,CANADA,T6,557,14
4422568560,12/28/2022,CANADA,T6,842,7
4719175656,12/28/2022,CANADA,T6,1708,3
50273730168,12/28/2022,CANADA,T6,2132,4
2373720792,12/28/2022,CANADA,T6,1961,14
3139863216,12/28/2022,CANADA,T6,2762,6
9446497824,12/28/2022,CANADA,T6,1852,10
9731996040,12/28/2022,CANADA,T6,2896,11
1344915072,12/28/2022,CANADA,T6,1906,4
22128148368,12/28/2022,CANADA,T6,1093,1
14082850608,12/28/2022,CANADA,T8,1137,9
3757887240,12/28/2022,CANADA,T8,1645,1
8759105016,12/29/2022,USA,T1,2548,8
7642045416,12/29/2022,USA,T1,2373,2
8760215904,12/29/2022,USA,T1,930,15
10528379304,12/29/2022,USA,T1,409,3
718816620288,12/29/2022,USA,T1,2881,6
54161838168,12/29/2022,USA,T1,1857,14
4032400008,12/29/2022,USA,T1,182,11
15682405896,12/29/2022,USA,T1,1521,12
20596110384,12/29/2022,USA,T1,2594,13
3185533056,12/29/2022,USA,T1,1162,4
21666142392,12/29/2022,USA,T1,619,4
3215403600,12/29/2022,USA,t2,1150,10
3727769832,12/29/2022,USA,t2,1662,9
742196616,12/29/2022,USA,t2,2499,5
7675742352,12/29/2022,USA,t2,1564,14
192553920,12/29/2022,USA,t2,1940,9
10546276944,12/29/2022,USA,t2,643,12
5191796784,12/29/2022,USA,t2,2819,14
3075308280,12/29/2022,USA,t2,1068,5
126519898344,12/29/2022,ASIA,T3,1599,5
16187119344,12/29/2022,ASIA,T3,513,15
17150752968,12/29/2022,ASIA,T4,1923,1
30734814864,12/29/2022,Europe,T5,2560,4
23253848208,12/29/2022,Europe,T5,646,2
12182985264,12/29/2022,Europe,T5,175,14
35308587624,12/29/2022,Europe,T5,1841,5
6589170456,12/29/2022,Europe,T5,395,7
6238623576,12/29/2022,Europe,T5,400,4
4324810416,12/29/2022,Europe,T5,1120,9
10178326152,12/29/2022,Europe,T5,2098,13
69372733824,12/29/2022,Europe,T5,1163,5
8611974072,12/29/2022,Europe,T5,614,14
141963093024,12/29/2022,Europe,T5,2759,14
74191148808,12/29/2022,Mexico,T5,2812,2
68369848824,12/29/2022,Mexico,T5,681,5
11064197616,12/29/2022,Mexico,T6,483,13
38957360976,12/29/2022,Mexico,T6,2388,6
4584881640,12/29/2022,Mexico,T6,1486,9
19163064864,12/29/2022,Mexico,T6,986,5
1646336016,12/29/2022,Mexico,T6,388,11
578525784,12/29/2022,Mexico,T6,1712,9
29616150648,12/29/2022,Mexico,T6,984,2
17770381608,12/29/2022,Mexico,T6,503,1
22044338040,12/29/2022,Mexico,T6,1901,5
47726834280,12/29/2022,Mexico,T6,1300,5
29704527960,12/29/2022,Mexico,T6,410,5
10277565480,12/29/2022,Mexico,T6,2504,7
220943280,12/29/2022,Mexico,T6,1802,11
199697793864,12/29/2022,Mexico,T6,1993,15
8953633848,12/29/2022,CANADA,T6,937,12
11572737456,12/29/2022,CANADA,T6,478,3
4956782256,12/29/2022,CANADA,T6,2857,10
3418202376,12/29/2022,CANADA,T6,2855,13
37791669168,12/29/2022,CANADA,T6,748,3
9415516392,12/29/2022,CANADA,T6,559,14
4832486232,12/29/2022,CANADA,T6,2392,12
18558001200,12/29/2022,CANADA,T6,88,1
8519029776,12/29/2022,CANADA,T6,2379,5
4821377352,12/29/2022,CANADA,T6,547,2
13138595808,12/29/2022,CANADA,T6,138,2
23075612400,12/29/2022,CANADA,T8,2022,15
4659681432,12/29/2022,CANADA,T8,2089,12
10102415472,12/30/2022,USA,T1,586,10
17694594360,12/30/2022,USA,T1,2825,12
5978675784,12/30/2022,USA,T1,1140,9
20437623696,12/30/2022,USA,T1,2960,4
7610199960,12/30/2022,USA,T1,580,13
761560998456,12/30/2022,USA,T1,2376,6
55963081344,12/30/2022,USA,T1,2542,13
6385754520,12/30/2022,USA,T1,1827,3
15017724576,12/30/2022,USA,T1,1171,8
23874587736,12/30/2022,USA,T1,2968,8
4081525944,12/30/2022,USA,T1,1969,6
17899121184,12/30/2022,USA,T1,2651,15
3328714176,12/30/2022,USA,t2,243,2
7456280256,12/30/2022,USA,t2,2262,1
1496119272,12/30/2022,USA,t2,2838,13
9570917280,12/30/2022,USA,t2,1423,13
20168418504,12/30/2022,USA,t2,835,4
5678736024,12/30/2022,USA,t2,1756,15
672827832,12/30/2022,USA,t2,739,4
151951087032,12/30/2022,ASIA,T3,492,14
19647288600,12/30/2022,ASIA,T3,3000,9
24971898216,12/30/2022,ASIA,T4,1962,3
26484927672,12/30/2022,Europe,T5,321,4
15996910632,12/30/2022,Europe,T5,1134,9
33650402136,12/30/2022,Europe,T5,2206,2
72961025496,12/30/2022,Europe,T5,934,13
2125005312,12/30/2022,Europe,T5,2086,9
10306695432,12/30/2022,Europe,T5,283,3
3320937960,12/30/2022,Europe,T5,2981,12
21058980384,12/30/2022,Europe,T5,966,4
128887324104,12/30/2022,Europe,T5,2205,14
20031038688,12/30/2022,Europe,T5,742,13
162220999728,12/30/2022,Europe,T5,127,8
67405844904,12/30/2022,Mexico,T5,269,13
94253415792,12/30/2022,Mexico,T5,2606,1
43852303800,12/30/2022,Mexico,T6,2179,9
